Stkcd,Company_name,Year,Tier,Total_assets,Total_liabilities,Operating_income,Net_profit,Equity,Debt_to_Asset_Ratio,Equity_Ratio,ROE,ROA,Profit_Margin,Asset_Scale_Trillion
601398,GSYH,2021,Large (>5T),35398066000000.0,32234781000000.0,-10318000000.0,3163285000000.0,17189000000.0,0.9106367845068146,0.0004855915009594027,184.02961196113793,0.08936321549318542,-306.5792789300252,35.398066
601398,GSYH,2022,Large (>5T),39609657000000.0,36095831000000.0,-20484000000.0,3513826000000.0,18655000000.0,0.9112886536735221,0.00047097100588374194,188.35840257303673,0.08871134632647791,-171.5400312438977,39.609657
601398,GSYH,2023,Large (>5T),44697079000000.0,40920491000000.0,-4078000000.0,3776588000000.0,19701000000.0,0.9155070513668242,0.0004407670577309985,191.6952438962489,0.08449294863317579,-926.0882785679255,44.697079
601398,GSYH,2024,Large (>5T),48821746000000.0,44834480000000.0,47695000000.0,3987266000000.0,17425000000.0,0.9183301228104378,0.00035691062748964363,228.8244476327116,0.08166987718956221,83.59924520389978,48.821746
601577,CSYH,2020,Mid-size (1T-5T),704234728000.0,658512218000.0,72053000.0,45722510000.0,1389198000.0,0.9350749001971967,0.001972634896812416,32.91288210895783,0.06492509980280325,634.5677487405104,0.704234728
601577,CSYH,2021,Mid-size (1T-5T),796150318000.0,739504359000.0,183709000.0,56645959000.0,1623992000.0,0.9288501709798977,0.002039805754370119,34.88068845166725,0.07114982902010221,308.3461289321699,0.796150318
601577,CSYH,2022,Mid-size (1T-5T),904733493000.0,842561236000.0,319168000.0,62172257000.0,1929120000.0,0.9312811369524484,0.0021322522211521576,32.22829943186531,0.06871886304755162,194.79476952576698,0.904733493
601577,CSYH,2023,Mid-size (1T-5T),1020032943000.0,951713564000.0,437788000.0,68319379000.0,2210381000.0,0.9330223798468046,0.0021669702093141123,30.908417598594994,0.06697762015319539,156.05585123393058,1.020032943
601577,CSYH,2024,Mid-size (1T-5T),1146747921000.0,1066397629000.0,1350503000.0,80350292000.0,2336647000.0,0.9299320360398543,0.0020376291573847988,34.38700496908604,0.0700679639601457,59.4965668347275,1.146747921
601658,YCYH,2020,Large (>5T),11353263000000.0,10680333000000.0,2725000000.0,672930000000.0,1131000000.0,0.9407280532477755,9.961893774503418e-05,594.9867374005305,0.05927194675222445,246.9467889908257,11.353263
601658,YCYH,2021,Large (>5T),12587873000000.0,11792324000000.0,12054000000.0,795549000000.0,1458000000.0,0.9368003633338213,0.0001158257634153125,545.6440329218107,0.06319963666617863,65.9987555998009,12.587873
601658,YCYH,2022,Large (>5T),14067282000000.0,13241468000000.0,4918000000.0,825814000000.0,1589000000.0,0.9412954115798631,0.0001129571441021798,519.7067337948395,0.058704588420136886,167.91663277755185,14.067282
601658,YCYH,2023,Large (>5T),15726631000000.0,14770015000000.0,5034000000.0,956616000000.0,1743000000.0,0.939172223218056,0.00011083111188912616,548.8330464716007,0.060827776781943954,190.03098927294397,15.726631
601658,YCYH,2024,Large (>5T),17084910000000.0,16053261000000.0,9071000000.0,1031649000000.0,1980000000.0,0.9396163632117465,0.00011589174306449376,521.0348484848485,0.060383636788253495,113.7304597067578,17.08491
601818,GDYH,2020,Large (>5T),5388434000000.0,4996991000000.0,2766000000.0,391443000000.0,1131000000.0,0.927354960643482,0.0002098940063105533,346.1034482758621,0.07264503935651806,141.51952277657267,5.388434
601818,GDYH,2021,Large (>5T),5902069000000.0,5417703000000.0,3152000000.0,484366000000.0,1877000000.0,0.9179328469389294,0.00031802406918658526,258.05327650506126,0.08206715306107062,153.6694162436548,5.902069
601818,GDYH,2022,Large (>5T),6300510000000.0,5790497000000.0,-590000000.0,510013000000.0,2130000000.0,0.9190521084801072,0.0003380678706961817,239.44272300469484,0.08094789151989283,-864.4288135593221,6.30051
601818,GDYH,2023,Large (>5T),6834936000000.0,6284532000000.0,1020000000.0,550404000000.0,2328000000.0,0.919471959942273,0.0003406030429546085,236.4278350515464,0.08052804005772694,539.6117647058824,6.834936
601818,GDYH,2024,Large (>5T),6959021000000.0,6368790000000.0,10891000000.0,590231000000.0,2531000000.0,0.9151847652133828,0.00036370058374590334,233.20071118135124,0.08481523478661726,54.19438068129649,6.959021
601838,CDYH,2020,Mid-size (1T-5T),652433674000.0,606318849000.0,97276000.0,46114825000.0,82211000.0,0.9293187540163661,0.00012600667818994272,560.932539441194,0.07068124598363389,474.061690447798,0.652433674
601838,CDYH,2021,Mid-size (1T-5T),768346337000.0,716324194000.0,122833000.0,52022143000.0,82872000.0,0.9322933675936819,0.00010785761057125987,627.7408895646298,0.06770663240631809,423.51927413642915,0.768346337
601838,CDYH,2022,Mid-size (1T-5T),917650305000.0,856224024000.0,-235943000.0,61426281000.0,83568000.0,0.9330613408339683,9.106737015687038e-05,735.045483917289,0.06693865916603166,-260.34373132493863,0.917650305
601838,CDYH,2023,Mid-size (1T-5T),1091243069000.0,1019923459000.0,196946000.0,71319610000.0,84383000.0,0.9346436994414486,7.732740981102168e-05,845.1893153834303,0.06535630055855136,362.1277405989459,1.091243069
601838,CDYH,2024,Mid-size (1T-5T),1250116154000.0,1164211707000.0,1308622000.0,85904447000.0,48995000.0,0.931282827819534,3.919235812066788e-05,1753.3308909072355,0.06871717218046604,65.64496623165437,1.250116154
601860,ZJYH,2020,Regional (<1T),217664378000.0,202849278000.0,104445000.0,14815100000.0,14815100000.0,0.9319360377838215,0.06806396221617853,1.0,0.06806396221617853,141.84594762793816,0.217664378
601860,ZJYH,2021,Regional (<1T),228384658000.0,213190315000.0,153936000.0,15194343000.0,15194343000.0,0.9334703866141482,0.06652961338585187,1.0,0.06652961338585187,98.70558543810415,0.228384658
601860,ZJYH,2022,Regional (<1T),227999694000.0,211743754000.0,31188000.0,16255940000.0,16255940000.0,0.9287019218543338,0.07129807814566629,1.0,0.07129807814566629,521.2241887905604,0.227999694
601860,ZJYH,2023,Regional (<1T),255274901000.0,237783566000.0,122279000.0,17491335000.0,17491335000.0,0.9314803965000852,0.06851960349991479,1.0,0.06851960349991479,143.0444720679757,0.255274901
601860,ZJYH,2024,Regional (<1T),270962071000.0,251357258000.0,382712000.0,19604813000.0,19604813000.0,0.9276473901766126,0.07235260982338743,1.0,0.07235260982338743,51.2260211333849,0.270962071
601916,ZSYH,2020,Mid-size (1T-5T),2053099000000.0,1922704000000.0,322000000.0,130395000000.0,1987000000.0,0.9364886934336825,0.000967805254398351,65.62405636638148,0.06351130656631755,404.95341614906835,2.053099
601916,ZSYH,2021,Mid-size (1T-5T),2286723000000.0,2119840000000.0,557000000.0,166883000000.0,2714000000.0,0.9270208940916762,0.001186851227717568,61.489683124539425,0.07297910590832384,299.6104129263914,2.286723
601916,ZSYH,2022,Mid-size (1T-5T),2621930000000.0,2456000000000.0,2191000000.0,165930000000.0,2997000000.0,0.9367145575968847,0.001143051111204342,55.36536536536536,0.06328544240311526,75.73254221816522,2.62193
601916,ZSYH,2023,Mid-size (1T-5T),3143879000000.0,2954302000000.0,3408000000.0,189577000000.0,3332000000.0,0.9396996512906508,0.001059837226559928,56.89585834333734,0.06030034870934918,55.62705399061033,3.143879
601916,ZSYH,2024,Mid-size (1T-5T),3325539000000.0,3122796000000.0,6347000000.0,202743000000.0,3840000000.0,0.9390345444753467,0.0011547000350920558,52.79765625,0.060965455524653295,31.943122735150464,3.325539
601939,JSYH,2020,Large (>5T),28298121000000.0,25952251000000.0,13306000000.0,2345870000000.0,23551000000.0,0.9171015630331074,0.0008322460703309594,99.60808458239565,0.08289843696689261,176.30166842026154,28.298121
601939,JSYH,2021,Large (>5T),30253979000000.0,27639857000000.0,21338000000.0,2614122000000.0,25891000000.0,0.9135941093897103,0.000855788258463457,100.96643621335599,0.08640589061028964,122.51016965038897,30.253979
601939,JSYH,2022,Large (>5T),34601917000000.0,31723157000000.0,20793000000.0,2878760000000.0,22027000000.0,0.9168034534040411,0.0006365832274552881,130.69233213783085,0.08319654659595883,138.44851632761026,34.601917
601939,JSYH,2023,Large (>5T),38324826000000.0,35152752000000.0,23981000000.0,3172074000000.0,21929000000.0,0.9172318747122297,0.000572187855464758,144.65201331570066,0.08276812528777039,132.2744672866019,38.324826
601939,JSYH,2024,Large (>5T),40923042000000.0,37579717000000.0,43415000000.0,3343325000000.0,22411000000.0,0.9183021389270133,0.0005476376853900548,149.18232118156263,0.08169786107298671,77.00852240009213,40.923042
601963,CQYH,2020,Regional (<1T),561641397000.0,519647183000.0,602454000.0,41994214000.0,1819217000.0,0.9252294894494751,0.0032391077468956584,23.083675009633264,0.07477051055052482,69.70526214449568,0.561641397
601963,CQYH,2021,Regional (<1T),618953620000.0,569706925000.0,911282000.0,49246695000.0,1973507000.0,0.920435565107447,0.0031884569961801016,24.953899327440947,0.07956443489255302,54.04111460557764,0.61895362
601963,CQYH,2022,Regional (<1T),684712563000.0,633217086000.0,-588266000.0,51495477000.0,2158965000.0,0.9247925629195736,0.003153096812684011,23.851927659781424,0.0752074370804264,-87.53774142989737,0.684712563
601963,CQYH,2023,Regional (<1T),759883870000.0,700584443000.0,1146715000.0,59299427000.0,2381693000.0,0.9219625138246453,0.0031342855060208083,24.89801456358985,0.07803748617535466,51.7124368304243,0.75988387
601963,CQYH,2024,Regional (<1T),856641840000.0,792877922000.0,2502023000.0,63763918000.0,2692945000.0,0.9255652537354467,0.0031436066676360334,23.678136018373937,0.07443474626455322,25.484944782681854,0.85664184
601988,ZGYH,2020,Large (>5T),24703889000000.0,22597996000000.0,9502000000.0,2105893000000.0,126634000000.0,0.9147545959261718,0.0051260754936196485,16.62975978015383,0.08524540407382822,221.6262892022732,24.703889
601988,ZGYH,2021,Large (>5T),26722408000000.0,24371855000000.0,1417000000.0,2350553000000.0,125400000000.0,0.9120381291985363,0.004692690868278038,18.744441786283893,0.0879618708014637,1658.8235709244884,26.722408
601988,ZGYH,2022,Large (>5T),28913857000000.0,26346286000000.0,5706000000.0,2567571000000.0,139982000000.0,0.9111992910527295,0.004841346486565248,18.34215113371719,0.0888007089472705,449.9773922187171,28.913857
601988,ZGYH,2023,Large (>5T),32432166000000.0,29675351000000.0,34719000000.0,2756815000000.0,127305000000.0,0.9149975058711775,0.0039252697460909645,21.65519814618436,0.0850024941288226,79.40364065785305,32.432166
601988,ZGYH,2024,Large (>5T),35061299000000.0,32108335000000.0,95268000000.0,2952964000000.0,136733000000.0,0.915777107973096,0.003899826985874083,21.596571420213117,0.08422289202690408,30.996389133811984,35.061299
601997,GYYH,2020,Regional (<1T),590680344000.0,546228723000.0,-447301000.0,44451621000.0,1507491000.0,0.9247450478900648,0.002552126569493567,29.48715514719491,0.07525495210993512,-99.37742370350166,0.590680344
601997,GYYH,2021,Regional (<1T),608686846000.0,554626745000.0,-221364000.0,54060101000.0,1712221000.0,0.9111856920266025,0.0028129751961158693,31.57308606774476,0.08881430797339754,-244.21360745197956,0.608686846
601997,GYYH,2022,Regional (<1T),645998467000.0,587345893000.0,-650869000.0,58652574000.0,1985402000.0,0.909206326336375,0.003073385002320756,29.541913426097082,0.09079367366362497,-90.11425340583128,0.645998467
601997,GYYH,2023,Regional (<1T),688068214000.0,624534625000.0,2751000.0,63533589000.0,2012735000.0,0.9076638221221479,0.002925196890435052,31.565799273128356,0.09233617787785209,23094.725190839694,0.688068214
601997,GYYH,2024,Regional (<1T),723944485000.0,658497496000.0,352348000.0,65446989000.0,2028038000.0,0.9095966743914072,0.002801372262681164,32.271086143356285,0.09040332560859277,185.74531145344943,0.723944485
601998,ZXYH,2020,Large (>5T),7511161000000.0,6951123000000.0,109000000.0,560038000000.0,15465000000.0,0.9254392230442138,0.0020589360286645433,36.21325573876495,0.0745607769557862,5137.963302752293,7.511161
601998,ZXYH,2021,Large (>5T),8042884000000.0,7400258000000.0,1644000000.0,642626000000.0,16323000000.0,0.920100053662343,0.002029495887296149,39.36935612326165,0.07989994633765699,390.8917274939173,8.042884
601998,ZXYH,2022,Large (>5T),8622384000000.0,7944166000000.0,3827000000.0,678218000000.0,20515000000.0,0.9213421717242006,0.0023792723682916463,33.05961491591518,0.07865782827579935,177.21923177423568,8.622384
601998,ZXYH,2023,Large (>5T),9052484000000.0,8317809000000.0,4057000000.0,734675000000.0,17453000000.0,0.9188427176452342,0.0019279791049616878,42.094482323955766,0.08115728235476583,181.08824254375153,9.052484
601998,ZXYH,2024,Large (>5T),9532722000000.0,8725357000000.0,16862000000.0,807365000000.0,18101000000.0,0.9153059325552555,0.0018988280577153095,44.60333683221921,0.08469406744474453,47.88073775352864,9.532722
603323,SNYH,2020,Regional (<1T),139440364000.0,127300176000.0,298957000.0,12140188000.0,119960000.0,0.9129363431667462,0.0008602960904491041,101.20196732244081,0.08706365683325382,40.60847546637142,0.139440364
603323,SNYH,2021,Regional (<1T),158724694000.0,145456427000.0,536050000.0,13268267000.0,121045000.0,0.916407039978291,0.0007626097549761223,109.61433351233012,0.08359296002170903,24.751920529801325,0.158724694
603323,SNYH,2022,Regional (<1T),180277961000.0,165949735000.0,375535000.0,14328226000.0,128237000.0,0.9205214773868005,0.0007113293232776246,111.73238612880837,0.07947852261319951,38.15416938501072,0.180277961
603323,SNYH,2023,Regional (<1T),202564681000.0,186767919000.0,496243000.0,15796762000.0,13971000.0,0.9220162077514391,6.89705625434278e-05,1130.682270417293,0.07798379224856085,31.83271502066528,0.202564681
603323,SNYH,2024,Regional (<1T),217502290000.0,200784639000.0,523719000.0,16717651000.0,14364000.0,0.9231380460408026,6.604068398544218e-05,1163.8576301865776,0.0768619539591974,31.921032080180403,0.21750229
